,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BK,BAX,BDX,BRK-B,BBY,BIO,BIIB,BLK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF-B,CHRW,COG,CDNS,CZR,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DPZ,DOV,DOW,DTE,DUK,DRE,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ENPH,ETR,EOG,EFX,EQIX,EQR,ESS,EL,ETSY,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV,FLT,FLIR,FMC,F,FTNT,FTV,FBHS,FOXA,FOX,BEN,FCX,GPS,GRMN,IT,GNRC,GD,GE,GIS,GM,GPC,GILD,GL,GPN,GS,GWW,HAL,HBI,HIG,HAS,HCA,PEAK,HSIC,HSY,HES,HPE,HLT,HFC,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUM,HBAN,HII,IEX,IDXX,INFO,ITW,ILMN,INCY,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IPGP,IQV,IRM,JKHY,J,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KEYS,KMB,KIM,KMI,KLAC,KHC,KR,LB,LHX,LH,LRCX,LW,LVS,LEG,LDOS,LEN,LLY,LNC,LIN,LYV,LKQ,LMT,L,LOW,LUMN,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MKC,MXIM,MCD,MCK,MDT,MRK,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NWL,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NSC,NTRS,NOC,NLOK,NCLH,NOV,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,OKE,ORCL,OTIS,PCAR,PKG,PH,PAYX,PAYC,PYPL,PENN,PNR,PBCT,PEP,PKI,PRGO,PFE,PM,PSX,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SPG,SWKS,SNA,SO,LUV,SWK,SBUX,STT,STE,SYK,SIVB,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TWTR,TYL,TSN,UDR,ULTA,USB,UAA,UA,UNP,UAL,UNH,UPS,URI,UHS,UNM,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VFC,VIAC,VTRS,V,VNO,VMC,WRB,WAB,WMT,WBA,DIS,WM,WAT,WEC,WFC,WELL,WST,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYNN,XEL,XLNX,XYL,YUM,ZBRA,ZBH,ZION,ZTS
MMM,1.0,0.3236498883674468,0.0,0.33719354551298686,0.42153573594707777,0.31144675562947727,0.5057305989209268,0.36240004819134347,0.4379085300750313,0.4063350825476098,0.5473983688064467,0.5232898384443397,0.5129931619523928,0.4277184382148772,0.45081088326274077,0.52717263159749,0.5469478731500049,0.34588801873804886,0.40430280232479154,0.0,0.46795050639946745,0.5800498490666814,0.5249975552614361,0.5249160728110627,0.3370436566781953,0.5020963666887521,0.0,0.4992791841447314,0.36734582967763213,0.4404196701991973,0.5762307268753786,0.38803156078362655,0.5052848047850841,0.22811510295150264,0.5943714086931219,0.3622690440223652,0.5532724646267527,0.3942664657447459,0.5417064069321398,0.46272154253097697,0.526691412186355,0.4291835291011293,0.4169615336624345,0.5833735666545262,0.42436172808226946,0.49978590162762065,0.5225015498590717,0.0,0.3761699442755981,0.0,0.46314311890454196,0.3899871841294534,0.5268573975256033,0.4064822280519792,0.5050443802689406,0.5414111857488898,0.47998203352291036,0.5617236369758444,0.6307398489697061,0.4288643886879668,0.5102391178573251,0.5530406448543633,0.5348983395056566,0.28012478346400227,0.3099472386319951,0.34681047242989427,0.5502343767288971,0.37612403293657615,0.4001246065949546,0.5474477348797219,0.5470324295716841,0.38303817556471187,0.5140833551175527,0.5408786933656468,0.4167862503245317,0.4291900858265304,0.2312706624086188,0.3769913339565808,0.4141031365176938,0.5854170468023219,0.38172025565079887,0.431912977434121,0.0,0.42138718007165704,0.5613545439853952,0.44858699655277107,0.4792266917291953,0.5891392865516685,0.0,0.0,0.6287782042053488,0.0,0.5383869497866401,0.0,0.45597427981961397,0.3253104277803632,0.4212327757942023,0.39360481847626444,0.3566238621999979,0.5511268867557844,0.0,0.49829066899033053,0.5219207597776285,0.47991996142872767,0.36457695550678976,0.41144808961603846,0.557972297711708,0.5505295532321575,0.6034609761900699,0.45872708570562615,0.0,0.5348538233335395,0.47880476220353346,0.4693032959936128,0.4506938815278032,0.4477559531333071,0.5259655286589202,0.49174801557891495,0.5716944846760413,0.5068059415764974,0.3904821641319451,0.4982476807781732,0.45335722642024756,0.4360731583480342,0.3924960630135118,0.4321561611718292,0.4852392512567272,0.0,0.5075337994513943,0.4735615679150221,0.5372072240345205,0.5363788090434687,0.46314637083256904,0.4336102529769483,0.5782482600156826,0.4758141849806555,0.25438708835824847,0.4992937143424239,0.4018319918617957,0.4196312092954812,0.40513101789422296,0.34690478350254256,0.0,0.5149471433332148,0.4972380008449282,0.37467061364648824,0.3060560459754734,0.4476572187759234,0.17163867361672372,0.38825105456090453,0.42451028668933644,0.44859980305633035,0.5805106112466174,0.0,0.45230752258302,0.49652439098056544,0.5353776766474774,0.5263822153015155,0.5369665545948873,0.5483222632638689,0.6160299753936167,0.5468367758474946,0.5282982300012532,0.46010905713158806,0.38919774792647616,0.39670951334546717,0.6674682591798887,0.0,0.3583852511356506,0.3801969025961168,0.5976947932495645,0.47641288851907737,0.5760079111410126,0.5646660624282618,0.5352479631948431,0.0,0.4648476671027446,0.3813001464874984,0.39787086692970725,0.3790535572073973,0.44918123230865303,0.5625493928573848,0.5512628466818424,0.5251677666311199,0.4943539291768464,0.0,0.6110120723499733,0.5369210660474952,0.6038462000773853,0.4615196198704991,0.4386919547082793,0.4066777984505568,0.0,0.5371044433169946,0.0,0.4490982817373716,0.4593593660546863,0.40562472166071917,0.07866043613707165,0.0,0.0,0.0,0.0,0.6123261239501925,0.3861986344434818,0.5481198306620773,0.4053229772700184,0.4738704966777153,0.0,0.5021934114104265,0.6370593631036825,0.3881860785171015,0.0,0.539874927293885,0.36789110875198383,0.5525069165151076,0.4625108650942509,0.48293284637156825,0.6183835835381621,0.38471196495745147,0.38032609259530914,0.5379850036895529,0.47071713694973233,0.0,0.5548469246328336,0.4578913799939155,0.44445119988501613,0.3244125318929189,0.0,0.0,0.35002018109135064,0.40463360506406576,0.5865878376774581,0.6742690621087449,0.3348927911589469,0.5488445749124149,0.0,0.5666434180738795,0.36887278947179125,0.45380381737212,0.0,0.5599228377397294,0.42377836467764907,0.0,0.6308148025847474,0.3287302150880833,0.35119639380660295,0.0,0.5438851975018406,0.43793110412680286,0.5426269791433479,0.533804287599898,0.5006925374915614,0.6011769437689327,0.537432976573622,0.5046234267576502,0.5008177854552037,0.4603652725072635,0.0,0.4886149409462101,0.5362624643889867,0.49824169445212,0.5850141994390282,0.40222935332642545,0.4465370728134047,0.5624886716316627,0.5221405020955787,0.4962980154246924,0.5065242714341535,0.46313891364661275,0.4721061124481922,0.0,0.48588788197635185,0.531813699763715,0.0,0.5496053276713107,0.0,0.4307982267894538,0.5701187553316472,0.47825317736383105,0.3755304401832734,0.5214520766385192,0.0,0.3804525585162651,0.557249294260631,0.32150281541537956,0.45419263100802143,0.4412222093058329,0.5301478957604774,0.49729511190441394,0.4173175268029507,0.31651476954339,0.4642786569150092,0.5566441109260726,0.5371529054456351,0.0,0.0,0.5036078321835166,0.47526676869933215,0.0,0.4208438601050517,0.5570952737607616,0.45738629243093504,0.5139678105696935,0.5715967674929932,0.4262596212943032,0.35264757482309367,0.3323762821114939,0.4865068193737944,0.3688301288101184,0.40995382997894847,0.41141624881530464,0.6080917932363503,0.48208891025282646,0.4199056097387536,0.5047016290845576,0.3784760454894947,0.5466003823537209,0.5353024884161848,0.5294173087673505,0.37784997506968254,0.4520954778686252,0.3835013523601334,0.34698289843737995,0.5214816948237938,0.5257536345946473,0.3314637747944283,0.48792546870285897,0.31918624589558237,0.4930340002861247,0.4577659502850519,0.3903460302201296,0.5579037596493823,0.1500224919339088,0.0,0.0,0.42078197024480535,0.0,0.5435339410735334,0.5061139323883161,0.5780004307137054,0.5246105808852031,0.44590412077540487,0.5159675163626508,0.0,0.40551021811138116,0.3061966579239781,0.4421345885843652,0.40939492381029474,0.4273242486751235,0.0,0.4865349823365772,0.42859620381262004,0.4958391886728126,0.6041960691348964,0.39178289033546365,0.5148623010670332,0.0,0.5659092945235848,0.4654881719386784,0.6124467414579781,0.5327774866892258,0.0,0.0,0.351519170432977,0.5743644968086419,0.4416132839039374,0.44097310943328877,0.44818150153019154,0.27223912775289755,0.4939142950029044,0.3138622405138652,0.0,0.44628945165821304,0.3223960463319948,0.47314422022379354,0.4870852947994659,0.6301926283041835,0.4194632997121187,0.587812369858829,0.5203950532483663,0.5179648454769638,0.5452748124840499,0.5399590438418876,0.4225869196254071,0.5351134728721433,0.4546286394692473,0.5312847282977131,0.0,0.4982167439390194,0.5278211792030321,0.39076209657544525,0.5388992165826972,0.5659033683705457,0.66087871667315,0.5091289586349551,0.5447661607115096,0.3594816806099432,0.405730498781507,0.43221170120933566,0.3638277656233812,0.6063706988119916,0.6020306411746255,0.4842470573940288,0.5983785466018773,0.5091769137411016,0.49428467415808547,0.5536756406398249,0.47576587618169813,0.5073611411420514,0.4225263948443334,0.321032463362721,0.5664409012632164,0.47268301623500175,0.0,0.5303884978366654,0.5523189945137825,0.35076830551738747,0.562652756334215,0.4150898152177034,0.492807782944864,0.6258973848469795,0.5809445351524583,0.5455675930251308,0.3894172493945587,0.4557864827814184,0.49794098331877806,0.0,0.49612221567058645,0.5321867497991892,0.320286666431485,0.5832927933428527,0.42478282585458943,0.5270092524317077,0.5606768466285427,0.5072298316947799,0.477554674969605,0.44649331956336374,0.4943022066513904,0.0,0.501418747632569,0.5680744930164082,0.47098576820663135,0.4945640764700871,0.4782965991184719,0.5966076756462707,0.43008989427026684,0.524512319718678,0.47605195651296955,0.5340944000740285,0.0,0.41692256903757363,0.3861924922911906,0.498751664240002,0.32869887645940626,0.5485467923740043,0.47907336636992176,0.0,0.5227127095118261,0.42416939277151755,0.3583738786157674,0.6130903286625141,0.4098573464261601,0.2852605272447612,0.5297800200940925,0.42187404092476394,0.3978908790455958,0.5321999837176598,0.46314423437824725,0.11736019452331065,0.5226714835860047,0.34657759459262333,0.5498387797122877,0.574225686470901,0.37303783783600114,0.36592150494610254,0.5666952729248664,0.5041791381824723,0.42460722710484605,0.536517015488528,0.4769181073205732,0.48437964323797283,0.6216782025347362,0.4928241519594542,0.3629600823932779,0.33116141188275916,0.5036424295841216,0.4935973069598929,0.43133821075141404,0.4326246822881395,0.4713462439902872,0.0,0.5799525432781624,0.5361152292332377,0.39502249161439185,0.3987026780834659,0.5050241633615493,0.443383954060551,0.5175192729311191,0.0,0.5951430390323401,0.4491650661433675,0.3956319810805694,0.4706524442043789,0.0
ABT,0.3236498883674468,1.0,0.0,0.2791073852828736,0.25289480852773344,0.23959353634749023,0.23773962477017982,0.2170469820624799,0.26112589269949676,0.21986401220692836,0.31812807912306457,0.2597692637058704,0.24915903771636433,0.19055245210026217,0.30662635585943715,0.2664366049519824,0.308395051720861,0.289279568566085,0.2255100334168895,0.0,0.3821690943719276,0.31906146578061606,0.2898546697091959,0.2898725732587843,0.2724269865973719,0.2698804779689324,0.0,0.4227037333672883,0.2725126386539126,0.40561071590617925,0.32173594802008815,0.2583470962764892,0.2719442440026122,0.22900063990832648,0.2788893380043864,0.3772619823748473,0.27396639590530886,0.4238247866618016,0.25169209921821195,0.2709113608863885,0.2613838715366859,0.3732165839975832,0.34047449186865025,0.3436033261317175,0.19023629973223335,0.2360714948860416,0.27048752357821504,0.0,0.16796075192355778,0.0,0.3129100997938274,0.2079334660616287,0.4195301052431737,0.3785403380786517,0.22937640888851632,0.3704344999567634,0.3247631005169009,0.3780669185429902,0.3140678043567143,0.15369511675295972,0.32620155079211743,0.3170568822864706,0.33687564472994985,0.5571042184044787,0.40449509132369843,0.21236790675478928,0.31301326441299154,0.3178888744567869,0.38893221910247056,0.27087023350224887,0.3291274878873762,0.21660770790349174,0.20392712237594837,0.31885178462680785,0.3272900645251726,0.4247720691308235,0.09097923355506657,0.21646931027407287,0.2698362796682332,0.28850986536029277,0.12484736951450803,0.18657719776204978,0.0,0.3745808940441137,0.3226373909901041,0.39058708729187747,0.22047569520391133,0.3352835777616911,0.0,0.0,0.2549434681630188,0.0,0.23333681351495789,0.0,0.19919953049708844,0.32607891130531674,0.3898524716541907,0.2214875972607965,0.1335281144207842,0.2783464591063586,0.0,0.30056376128592094,0.2831900213258791,0.30883252412195944,0.35248203760073055,0.33709441571094984,0.34627684153801347,0.3058074365940719,0.3133637436714923,0.2928361369811081,0.0,0.23875215968443536,0.4147867995136618,0.25928933051505815,0.32910220088744463,0.384792079846402,0.22126406693019357,0.4571985839805874,0.30429195580940804,0.3015805994662104,0.3600130394268717,0.26329223330899065,0.4613813523557868,0.27275167274557827,0.2404334088374323,0.2600884022946125,0.18865233093919206,0.0,0.3257831467987578,0.19734559898172246,0.2601546247269178,0.15021245729264537,0.3185513035109097,0.19593798112044253,0.30963262248971274,0.32498463792929294,0.3091454964016568,0.14700812607738792,0.24289360649208283,0.404310821360114,0.17516185383577162,0.1589787206701295,0.0,0.2954954700186099,0.2869195496268387,0.17699290144180618,0.10730062142144388,0.22294832243351356,0.18551015356822134,0.2827866338765599,0.40070920449550623,0.2699472494432821,0.23749024255763923,0.0,0.3700801789157494,0.4256824514288495,0.2705386178556352,0.2924616818367111,0.2834011845019567,0.2176010812313199,0.2630321897610869,0.31505782809123617,0.3484377477963076,0.34295108330447627,0.41700385666379686,0.19702560179315468,0.2618677149033434,0.0,0.33105403109397197,0.1925102142815239,0.28962584421262605,0.16959306547847988,0.31363477422070296,0.3046896270655297,0.2967849886236162,0.0,0.44174423809502905,0.3575995682758299,0.2667558919992677,0.36528329026066925,0.1453719550863465,0.2934970956446323,0.2724847907313535,0.35088128095244264,0.1915911635767095,0.0,0.2884651007119167,0.26760887499881353,0.30959806807736173,0.3350390414553313,0.26556998365836054,0.3774519987234127,0.0,0.2853977047791167,0.0,0.3076712746218632,0.21311427751884557,0.1065993824364943,0.0264797507788162,0.0,0.0,0.0,0.0,0.2897724727562302,0.09715642603555026,0.3180678244757031,0.20578865200585894,0.2938413374083442,0.0,0.3332897417902843,0.32191663185313996,0.4371476155218492,0.0,0.2736379232020683,0.41827760342061704,0.31816022428581014,0.3271608235434997,0.2943041058979427,0.3273036508249151,0.17326177113871627,0.11186737969931856,0.25725393329935337,0.28754228660326825,0.0,0.3067542072500791,0.42230420558343745,0.31869529722477774,0.14739597360922405,0.0,0.0,0.13878784566756053,0.30810336838445507,0.31758156011760275,0.305489383286637,0.2914174273502873,0.29186540053936183,0.0,0.26490591814518527,0.3333936735023889,0.24889050169628862,0.0,0.23666135608829478,0.28172264437591704,0.0,0.29944355664238753,0.2355032188980114,0.32936059516591976,0.0,0.3224468760542442,0.27234065242944083,0.343691667284076,0.2506457735051374,0.25565395095854065,0.3107411739239572,0.3466740910767347,0.3646721376367393,0.2925351732682454,0.18784058023301706,0.0,0.24408367828569294,0.3416185038882157,0.19442121156060574,0.24962568283952893,0.36806806224164945,0.5523913403691455,0.28732412896742615,0.32120865077178873,0.1772570581826873,0.2723130202349349,0.42208719237882814,0.23476260628989204,0.0,0.41646667224897094,0.28952643557780006,0.0,0.2521343654578276,0.0,0.3325331341333037,0.24659962903722624,0.26935572100231997,0.39932790508415744,0.22646718848878944,0.0,0.14513806281164168,0.2816509595619163,0.3056784156804438,0.24654797377974977,0.5013904002497794,0.302204564474614,0.23550953732958896,0.23092260887441535,0.164449976416503,0.3629387730381567,0.30384385899009714,0.3277459566488872,0.0,0.0,0.2552209701585319,0.16855947967968482,0.0,0.21872788030504814,0.25257654078857683,0.3355025604943473,0.2614329678076164,0.21796253305602076,0.23998627963991206,0.3640410488768395,0.2466989637005307,0.43660398473799855,0.37762414376426484,0.44777197899602433,0.4812745495346504,0.29751694041333354,0.27331652721884425,0.2085876438527123,0.23119430992781026,0.1359681912212371,0.3264508172562992,0.3558432042843513,0.24469781976480293,0.2031743572893481,0.3625901071089934,0.0959956737564487,0.21360277270322467,0.27121178181986505,0.2960830509667655,0.10116889619958172,0.22661156822782208,0.0946637484370465,0.24161592212147381,0.1798223339211567,0.2472649939585998,0.3344820527999846,0.020121015409077698,0.0,0.0,0.350478306005989,0.0,0.3356285527145268,0.43280139975307574,0.26405973888876444,0.3323318309323998,0.2946151201344185,0.25791848816369156,0.0,0.13450667164372396,0.18072728916060593,0.15287258522961156,0.14978404433156015,0.22754422920412828,0.0,0.35257283423640556,0.19323169036907434,0.24095341420275723,0.3141779182174482,0.23655951274619325,0.35121559757954685,0.0,0.24255526201275981,0.24201016652215188,0.27202318330729447,0.30228619804011203,0.0,0.0,0.17993200651053168,0.2552161123301449,0.3446450301146176,0.39044749573539667,0.2958950438294645,0.2816630438831405,0.46094775182382974,0.2953537745514761,0.0,0.39294198613018383,0.11457636856488522,0.2665257451715107,0.21504963680606776,0.3172284629799893,0.3401617501951896,0.31674833782622336,0.44178816516807634,0.319684248356281,0.3120519316834034,0.3005386237302344,0.3596853997547476,0.3325834954001738,0.2597236259201285,0.2936172427219156,0.0,0.276347620330705,0.2852065969913643,0.3608334097203809,0.302914337317451,0.3351480140449103,0.36195507487970857,0.2784919120859176,0.2883551307205074,0.3383017199392038,0.24673791710003423,0.28345002716986845,0.3431987037865399,0.2908936898726164,0.2705657134249994,0.32838484335748425,0.21257859672045445,0.35226350004526713,0.22464738191796538,0.2902027077393344,0.22341912827778548,0.21364297108402935,0.21236776234391272,0.12858860189960658,0.32293791534327604,0.39531017277728725,0.0,0.2919961581022216,0.28613782667500814,0.12939098019663509,0.2644800433806112,0.4343556764246831,0.2945481637420128,0.3134315309874085,0.3309263474495124,0.298221969856712,0.3653922738741577,0.3927837763541388,0.2766313657864594,0.0,0.2554023146315576,0.38998215267386843,0.17015916987008486,0.2572746626749255,0.19153188159740847,0.25681555060799544,0.2981521614682911,0.21992121085462996,0.29321922708984377,0.3758614102959897,0.2133548571973783,0.0,0.2580824250316289,0.21036267284081311,0.35323373361196836,0.3355477492792283,0.28642931678228567,0.21752635214595722,0.2453021620222699,0.35906816792895424,0.2090338852460254,0.2968005049290512,0.0,0.31258615633410186,0.30042725131045206,0.3316923518441564,0.2201792333933806,0.34723463499783036,0.2071373656626773,0.0,0.24005020586063872,0.268773929594449,0.3527753505015099,0.3408141694706638,0.15079870809877133,0.24710511799090182,0.3053346186603225,0.21483592835450735,0.31379637590702986,0.30724839396944104,0.2993995741084482,-0.10564779438324307,0.3721351195480118,0.36590180472782174,0.30538526932915666,0.2825539653611576,0.319859267907381,0.21727296959706172,0.30122615409693804,0.28910607719053244,0.32173036705801056,0.23552708223668903,0.43268350306657544,0.3371755010252195,0.32725490365555215,0.29143341679967677,0.28489358746218735,0.3844889011275023,0.3088662482419433,0.2957699591496108,0.4156445835402317,0.19210722718032577,0.2831485338601707,0.0,0.26818946953641537,0.24685049826887473,0.18113610356495982,0.2503383769256462,0.2227182624728715,0.39382753360105843,0.22906669308724,0.0,0.3869634302522755,0.14376836408097413,0.347511227387879,0.22377581685790573,0.0
ABBV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
